evidence_id,activity_id,application_id,candidate_id,source_type,verification_mode,context_id,source_ref,raw_evidence,created_at
EV_APP0319_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08,APP0319_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0319,C0319,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_08,assessment_evidence.csv#EV_APP0319_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 프로젝트의 담당 작업과 산출물을 설명했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""관련 연구/프로젝트"",""verification"":""추가 검증은 실행하지 않았다.""}",2026-11-12T12:49:00+09:00
EV_APP0318_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01,APP0318_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0318,C0318,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_01,assessment_evidence.csv#EV_APP0318_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 최소 납기 위반을 목표로 정의했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""문제 구조화"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 설비별 가용시간 제약을 확인했다""}",2026-11-08T14:11:00+09:00
EV_APP0318_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04,APP0318_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0318,C0318,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_04,assessment_evidence.csv#EV_APP0318_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 새 도구의 설명과 작은 실행 예제를 비교했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""새로운 기술 학습"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 문서 버전 차이를 확인하고 실행 예제를 수정했다""}",2026-11-08T14:11:00+09:00
EV_APP0318_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05,APP0318_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0318,C0318,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_05,assessment_evidence.csv#EV_APP0318_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 담당 부분과 검토 요청을 동료에게 문서로 전달했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""협업 및 기술 커뮤니케이션"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 동료 피드백과 수정 내역을 함께 기록했다""}",2026-11-08T14:11:00+09:00
EV_APP0318_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06,APP0318_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0318,C0318,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_06,assessment_evidence.csv#EV_APP0318_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 실패한 배치 작업을 격리하는 절차를 정리했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""Production 경험"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 재시도 중복과 복구 로그를 점검했다""}",2026-11-08T14:11:00+09:00
EV_APP0318_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08,APP0318_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0318,C0318,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_08,assessment_evidence.csv#EV_APP0318_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 프로젝트의 담당 작업과 산출물을 설명했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""관련 연구/프로젝트"",""verification"":""추가 검증은 실행하지 않았다.""}",2026-11-08T14:11:00+09:00
EV_APP0322_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01,APP0322_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0322,C0322,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_01,assessment_evidence.csv#EV_APP0322_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 최소 납기 위반을 목표로 정의했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""문제 구조화"",""verification"":""추가 검증은 실행하지 않았다.""}",2026-11-10T14:57:00+09:00
EV_APP0322_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04,APP0322_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0322,C0322,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_04,assessment_evidence.csv#EV_APP0322_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 새 도구의 설명과 작은 실행 예제를 비교했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""새로운 기술 학습"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 문서 버전 차이를 확인하고 실행 예제를 수정했다""}",2026-11-10T14:57:00+09:00
EV_APP0322_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05,APP0322_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0322,C0322,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_05,assessment_evidence.csv#EV_APP0322_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 담당 부분과 검토 요청을 동료에게 문서로 전달했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""협업 및 기술 커뮤니케이션"",""verification"":""추가 검증은 실행하지 않았다.""}",2026-11-10T14:57:00+09:00
EV_APP0322_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06,APP0322_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0322,C0322,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_06,assessment_evidence.csv#EV_APP0322_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 실패한 배치 작업을 격리하는 절차를 정리했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""Production 경험"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 재시도 중복과 복구 로그를 점검했다""}",2026-11-10T14:57:00+09:00
EV_APP0322_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08,APP0322_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0322,C0322,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_08,assessment_evidence.csv#EV_APP0322_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08/raw_evidence,"{""action"":"""",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""UNSPECIFIED"",""response"":""해당 작업을 확인할 답변/산출물이 기록되지 않았다."",""revision"":"""",""task"":""관련 연구/프로젝트"",""verification"":""""}",2026-11-10T14:57:00+09:00
EV_APP0289_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01,APP0289_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0289,C0289,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_01,assessment_evidence.csv#EV_APP0289_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01/raw_evidence,"{""action"":"""",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""UNSPECIFIED"",""response"":""해당 작업을 확인할 답변/산출물이 기록되지 않았다."",""revision"":"""",""task"":""문제 구조화"",""verification"":""""}",2026-11-08T14:31:00+09:00
EV_APP0289_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04,APP0289_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0289,C0289,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_04,assessment_evidence.csv#EV_APP0289_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 새 도구의 설명과 작은 실행 예제를 비교했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""새로운 기술 학습"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 문서 버전 차이를 확인하고 실행 예제를 수정했다""}",2026-11-08T14:31:00+09:00
EV_APP0289_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05,APP0289_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0289,C0289,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_05,assessment_evidence.csv#EV_APP0289_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 담당 부분과 검토 요청을 동료에게 문서로 전달했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":""검증에서 발견한 예외를 수정하고 같은 조건에서 다시 확인했다."",""task"":""협업 및 기술 커뮤니케이션"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 동료 피드백과 수정 내역을 함께 기록했다""}",2026-11-08T14:31:00+09:00
EV_APP0289_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06,APP0289_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0289,C0289,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_06,assessment_evidence.csv#EV_APP0289_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 실패한 배치 작업을 격리하는 절차를 정리했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""Production 경험"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 재시도 중복과 복구 로그를 점검했다""}",2026-11-08T14:31:00+09:00
EV_APP0289_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08,APP0289_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0289,C0289,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_08,assessment_evidence.csv#EV_APP0289_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 프로젝트의 담당 작업과 산출물을 설명했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":""검증에서 발견한 예외를 수정하고 같은 조건에서 다시 확인했다."",""task"":""관련 연구/프로젝트"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 변경 전후 결과와 한계를 기록했다""}",2026-11-08T14:31:00+09:00
EV_APP0331_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01,APP0331_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0331,C0331,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_01,assessment_evidence.csv#EV_APP0331_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 최소 납기 위반을 목표로 정의했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":""검증에서 발견한 예외를 수정하고 같은 조건에서 다시 확인했다."",""task"":""문제 구조화"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 설비별 가용시간 제약을 확인했다""}",2026-11-09T16:00:00+09:00
EV_APP0331_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04,APP0331_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0331,C0331,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_04,assessment_evidence.csv#EV_APP0331_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 새 도구의 설명과 작은 실행 예제를 비교했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""TEAM_UNCLEAR"",""response"":""팀 산출물을 설명했지만 개인이 확인한 범위는 구분하지 않았다."",""revision"":"""",""task"":""새로운 기술 학습"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 문서 버전 차이를 확인하고 실행 예제를 수정했다""}",2026-11-09T16:00:00+09:00
EV_APP0331_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05,APP0331_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0331,C0331,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_05,assessment_evidence.csv#EV_APP0331_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 담당 부분과 검토 요청을 동료에게 문서로 전달했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":""검증에서 발견한 예외를 수정하고 같은 조건에서 다시 확인했다."",""task"":""협업 및 기술 커뮤니케이션"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 동료 피드백과 수정 내역을 함께 기록했다""}",2026-11-09T16:00:00+09:00
EV_APP0331_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06,APP0331_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0331,C0331,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_06,assessment_evidence.csv#EV_APP0331_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 실패한 배치 작업을 격리하는 절차를 정리했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""Production 경험"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 재시도 중복과 복구 로그를 점검했다""}",2026-11-09T16:00:00+09:00
EV_APP0331_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08,APP0331_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0331,C0331,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_08,assessment_evidence.csv#EV_APP0331_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 프로젝트의 담당 작업과 산출물을 설명했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""관련 연구/프로젝트"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 변경 전후 결과와 한계를 기록했다""}",2026-11-09T16:00:00+09:00
EV_APP0309_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01,APP0309_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0309,C0309,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_01,assessment_evidence.csv#EV_APP0309_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 최소 납기 위반을 목표로 정의했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":""검증에서 발견한 예외를 수정하고 같은 조건에서 다시 확인했다."",""task"":""문제 구조화"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 설비별 가용시간 제약을 확인했다""}",2026-11-12T13:04:00+09:00
EV_APP0309_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04,APP0309_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0309,C0309,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_04,assessment_evidence.csv#EV_APP0309_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 새 도구의 설명과 작은 실행 예제를 비교했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""TEAM_UNCLEAR"",""response"":""팀 산출물을 설명했지만 개인이 확인한 범위는 구분하지 않았다."",""revision"":"""",""task"":""새로운 기술 학습"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 문서 버전 차이를 확인하고 실행 예제를 수정했다""}",2026-11-12T13:04:00+09:00
EV_APP0309_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05,APP0309_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0309,C0309,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_05,assessment_evidence.csv#EV_APP0309_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 담당 부분과 검토 요청을 동료에게 문서로 전달했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""협업 및 기술 커뮤니케이션"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 동료 피드백과 수정 내역을 함께 기록했다""}",2026-11-12T13:04:00+09:00
EV_APP0309_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06,APP0309_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0309,C0309,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_06,assessment_evidence.csv#EV_APP0309_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06/raw_evidence,"{""action"":"""",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""UNSPECIFIED"",""response"":""해당 작업을 확인할 답변/산출물이 기록되지 않았다."",""revision"":"""",""task"":""Production 경험"",""verification"":""""}",2026-11-12T13:04:00+09:00
EV_APP0309_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08,APP0309_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0309,C0309,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_08,assessment_evidence.csv#EV_APP0309_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 프로젝트의 담당 작업과 산출물을 설명했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""관련 연구/프로젝트"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 변경 전후 결과와 한계를 기록했다""}",2026-11-12T13:04:00+09:00
EV_APP0326_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01,APP0326_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0326,C0326,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_01,assessment_evidence.csv#EV_APP0326_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 최소 납기 위반을 목표로 정의했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""문제 구조화"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 설비별 가용시간 제약을 확인했다""}",2026-11-11T11:26:00+09:00
EV_APP0326_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04,APP0326_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0326,C0326,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_04,assessment_evidence.csv#EV_APP0326_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 새 도구의 설명과 작은 실행 예제를 비교했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""새로운 기술 학습"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 문서 버전 차이를 확인하고 실행 예제를 수정했다""}",2026-11-11T11:26:00+09:00
EV_APP0326_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05,APP0326_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0326,C0326,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_05,assessment_evidence.csv#EV_APP0326_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 담당 부분과 검토 요청을 동료에게 문서로 전달했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""협업 및 기술 커뮤니케이션"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 동료 피드백과 수정 내역을 함께 기록했다""}",2026-11-11T11:26:00+09:00
EV_APP0326_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06,APP0326_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0326,C0326,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_06,assessment_evidence.csv#EV_APP0326_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 실패한 배치 작업을 격리하는 절차를 정리했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":""검증에서 발견한 예외를 수정하고 같은 조건에서 다시 확인했다."",""task"":""Production 경험"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 재시도 중복과 복구 로그를 점검했다""}",2026-11-11T11:26:00+09:00
EV_APP0326_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08,APP0326_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0326,C0326,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_08,assessment_evidence.csv#EV_APP0326_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 프로젝트의 담당 작업과 산출물을 설명했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":"""",""task"":""관련 연구/프로젝트"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 변경 전후 결과와 한계를 기록했다""}",2026-11-11T11:26:00+09:00
EV_APP0313_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01,APP0313_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0313,C0313,APPLICATION_RESPONSE,SELF_REPORTED,DOCUMENT_REVIEW_M1_SKILL_01,assessment_evidence.csv#EV_APP0313_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01/raw_evidence,"{""action"":""지원 답변에서 주장: 지원 질문의 경험·성장·역할 자기기술 — 최소 납기 위반을 목표로 정의했다"",""context"":""지원 질문의 경험·성장·역할 자기기술"",""ownership"":""SELF"",""response"":""해당 맥락에서 수행한 작업과 확인 범위를 기록했다."",""revision"":""검증에서 발견한 예외를 수정하고 같은 조건에서 다시 확인했다."",""task"":""문제 구조화"",""verification"":""지원 질문의 경험·성장·역할 자기기술 — 설비별 가용시간 제약을 확인했다""}",2026-11-15T14:06:00+09:00
