task_id,candidate_id,employee_id,milestone,task_type,related_skill_id,planned_at,assigned_at,completed_at,evidence_ref,work_evidence,status,mentor_confirmed,decision_provenance
TASK_EMP_C0167_06,C0167,EMP_C0167,MONTH_6,WORK_TASK,M1_SKILL_05,2027-03-21T17:00:00+09:00,2027-09-17T17:00:00+09:00,2027-09-24T17:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0167_06/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0167_06"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-24T17:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0167_07,C0167,EMP_C0167,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_06,2027-03-21T17:00:00+09:00,2027-04-20T17:00:00+09:00,2027-04-23T17:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0167_07/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0167_07"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-23T17:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_06"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0167_08,C0167,EMP_C0167,MONTH_3,PIPELINE_REVIEW,M1_SKILL_06,2027-03-21T17:00:00+09:00,2027-06-19T17:00:00+09:00,2027-06-22T17:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0167_08/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0167_08"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-22T17:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_06"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0167_09,C0167,EMP_C0167,MONTH_6,WORK_TASK,M1_SKILL_06,2027-03-21T17:00:00+09:00,2027-09-17T17:00:00+09:00,2027-09-17T17:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0167_09/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0167_09"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-17T17:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""WORK_TASK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0167_10,C0167,EMP_C0167,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_03,2027-03-21T17:00:00+09:00,2027-10-31T17:00:00+09:00,,,,IN_PROGRESS,false,
TASK_EMP_C0167_11,C0167,EMP_C0167,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_05,2027-03-21T17:00:00+09:00,2027-10-31T17:00:00+09:00,,,,IN_PROGRESS,false,
TASK_EMP_C0167_12,C0167,EMP_C0167,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_06,2027-03-21T17:00:00+09:00,2027-10-31T17:00:00+09:00,,,,IN_PROGRESS,false,
TASK_EMP_C0199_01,C0199,EMP_C0199,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_03,2027-03-14T16:25:00+09:00,2027-04-13T16:25:00+09:00,2027-04-16T16:25:00+09:00,onboarding_tasks.csv#TASK_EMP_C0199_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0199_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-16T16:25:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0199_02,C0199,EMP_C0199,MONTH_3,PIPELINE_REVIEW,M1_SKILL_03,2027-03-14T16:25:00+09:00,2027-06-12T16:25:00+09:00,2027-06-12T16:25:00+09:00,onboarding_tasks.csv#TASK_EMP_C0199_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0199_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-12T16:25:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0199_03,C0199,EMP_C0199,MONTH_6,WORK_TASK,M1_SKILL_03,2027-03-14T16:25:00+09:00,2027-09-10T16:25:00+09:00,2027-09-10T16:25:00+09:00,onboarding_tasks.csv#TASK_EMP_C0199_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0199_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-10T16:25:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""WORK_TASK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0199_04,C0199,EMP_C0199,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_05,2027-03-14T16:25:00+09:00,2027-04-13T16:25:00+09:00,2027-04-16T16:25:00+09:00,onboarding_tasks.csv#TASK_EMP_C0199_04/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0199_04"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-16T16:25:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0199_05,C0199,EMP_C0199,MONTH_3,PIPELINE_REVIEW,M1_SKILL_05,2027-03-14T16:25:00+09:00,2027-06-12T16:25:00+09:00,2027-06-19T16:25:00+09:00,onboarding_tasks.csv#TASK_EMP_C0199_05/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0199_05"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-19T16:25:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0199_06,C0199,EMP_C0199,MONTH_6,WORK_TASK,M1_SKILL_05,2027-03-14T16:25:00+09:00,2027-09-10T16:25:00+09:00,2027-09-17T16:25:00+09:00,onboarding_tasks.csv#TASK_EMP_C0199_06/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0199_06"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-17T16:25:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""WORK_TASK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0199_07,C0199,EMP_C0199,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_03,2027-03-14T16:25:00+09:00,2027-10-17T16:25:00+09:00,2027-10-20T16:25:00+09:00,onboarding_tasks.csv#TASK_EMP_C0199_07/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0199_07"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-20T16:25:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0199_08,C0199,EMP_C0199,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_05,2027-03-14T16:25:00+09:00,2027-10-17T16:25:00+09:00,2027-10-31T16:25:00+09:00,onboarding_tasks.csv#TASK_EMP_C0199_08/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0199_08"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-31T16:25:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_05"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0186_01,C0186,EMP_C0186,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_03,2027-03-12T13:35:00+09:00,2027-04-11T13:35:00+09:00,2027-04-25T13:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0186_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0186_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-25T13:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0186_02,C0186,EMP_C0186,MONTH_3,PIPELINE_REVIEW,M1_SKILL_03,2027-03-12T13:35:00+09:00,2027-06-10T13:35:00+09:00,2027-06-10T13:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0186_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0186_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-10T13:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0186_03,C0186,EMP_C0186,MONTH_6,WORK_TASK,M1_SKILL_03,2027-03-12T13:35:00+09:00,2027-09-08T13:35:00+09:00,2027-09-22T13:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0186_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0186_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-22T13:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""WORK_TASK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0186_04,C0186,EMP_C0186,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_05,2027-03-12T13:35:00+09:00,2027-04-11T13:35:00+09:00,2027-04-18T13:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0186_04/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0186_04"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-18T13:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""ENVIRONMENT_CHECK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0186_05,C0186,EMP_C0186,MONTH_3,PIPELINE_REVIEW,M1_SKILL_05,2027-03-12T13:35:00+09:00,2027-06-10T13:35:00+09:00,2027-06-17T13:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0186_05/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0186_05"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-17T13:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_05"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0186_06,C0186,EMP_C0186,MONTH_6,WORK_TASK,M1_SKILL_05,2027-03-12T13:35:00+09:00,2027-09-08T13:35:00+09:00,2027-09-08T13:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0186_06/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0186_06"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-08T13:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0186_07,C0186,EMP_C0186,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_06,2027-03-12T13:35:00+09:00,2027-04-11T13:35:00+09:00,2027-04-11T13:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0186_07/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0186_07"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-11T13:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0186_08,C0186,EMP_C0186,MONTH_3,PIPELINE_REVIEW,M1_SKILL_06,2027-03-12T13:35:00+09:00,2027-06-10T13:35:00+09:00,2027-06-17T13:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0186_08/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0186_08"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-17T13:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_06"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0186_09,C0186,EMP_C0186,MONTH_6,WORK_TASK,M1_SKILL_06,2027-03-12T13:35:00+09:00,2027-09-08T13:35:00+09:00,2027-09-22T13:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0186_09/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0186_09"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-22T13:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""WORK_TASK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0186_10,C0186,EMP_C0186,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_03,2027-03-12T13:35:00+09:00,2027-10-22T13:35:00+09:00,2027-10-29T13:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0186_10/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0186_10"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-29T13:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""FOLLOW_UP_WORK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0186_11,C0186,EMP_C0186,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_05,2027-03-12T13:35:00+09:00,2027-10-22T13:35:00+09:00,2027-10-22T13:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0186_11/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0186_11"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-22T13:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0186_12,C0186,EMP_C0186,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_06,2027-03-12T13:35:00+09:00,2027-10-22T13:35:00+09:00,2027-10-29T13:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0186_12/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0186_12"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-29T13:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0173_01,C0173,EMP_C0173,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_03,2027-03-09T19:50:00+09:00,2027-04-08T19:50:00+09:00,2027-04-22T19:50:00+09:00,onboarding_tasks.csv#TASK_EMP_C0173_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0173_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-22T19:50:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0173_02,C0173,EMP_C0173,MONTH_3,PIPELINE_REVIEW,M1_SKILL_03,2027-03-09T19:50:00+09:00,2027-06-07T19:50:00+09:00,2027-06-14T19:50:00+09:00,onboarding_tasks.csv#TASK_EMP_C0173_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0173_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-14T19:50:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0173_03,C0173,EMP_C0173,MONTH_6,WORK_TASK,M1_SKILL_03,2027-03-09T19:50:00+09:00,2027-09-05T19:50:00+09:00,2027-09-05T19:50:00+09:00,onboarding_tasks.csv#TASK_EMP_C0173_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0173_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-05T19:50:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0173_04,C0173,EMP_C0173,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_05,2027-03-09T19:50:00+09:00,2027-04-08T19:50:00+09:00,2027-04-15T19:50:00+09:00,onboarding_tasks.csv#TASK_EMP_C0173_04/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0173_04"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-15T19:50:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""ENVIRONMENT_CHECK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0173_05,C0173,EMP_C0173,MONTH_3,PIPELINE_REVIEW,M1_SKILL_05,2027-03-09T19:50:00+09:00,2027-06-07T19:50:00+09:00,2027-06-14T19:50:00+09:00,onboarding_tasks.csv#TASK_EMP_C0173_05/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0173_05"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-14T19:50:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_05"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0173_06,C0173,EMP_C0173,MONTH_6,WORK_TASK,M1_SKILL_05,2027-03-09T19:50:00+09:00,2027-09-05T19:50:00+09:00,2027-09-12T19:50:00+09:00,onboarding_tasks.csv#TASK_EMP_C0173_06/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0173_06"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-12T19:50:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0173_07,C0173,EMP_C0173,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_05,2027-03-09T19:50:00+09:00,2027-10-12T19:50:00+09:00,2027-10-12T19:50:00+09:00,onboarding_tasks.csv#TASK_EMP_C0173_07/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0173_07"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-12T19:50:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""FOLLOW_UP_WORK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0181_01,C0181,EMP_C0181,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_03,2027-03-22T12:00:00+09:00,2027-04-21T12:00:00+09:00,2027-04-24T12:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0181_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0181_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-24T12:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0181_02,C0181,EMP_C0181,MONTH_3,PIPELINE_REVIEW,M1_SKILL_03,2027-03-22T12:00:00+09:00,2027-06-20T12:00:00+09:00,2027-06-27T12:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0181_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0181_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-27T12:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0181_03,C0181,EMP_C0181,MONTH_6,WORK_TASK,M1_SKILL_03,2027-03-22T12:00:00+09:00,2027-09-18T12:00:00+09:00,2027-09-18T12:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0181_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0181_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-18T12:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0181_04,C0181,EMP_C0181,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_03,2027-03-22T12:00:00+09:00,2027-10-18T12:00:00+09:00,2027-10-18T12:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0181_04/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0181_04"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-18T12:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0202_01,C0202,EMP_C0202,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_06,2027-03-17T13:40:00+09:00,2027-04-16T13:40:00+09:00,2027-04-19T13:40:00+09:00,onboarding_tasks.csv#TASK_EMP_C0202_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0202_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-19T13:40:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""ENVIRONMENT_CHECK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
