activity_id,session_activity_id
APP0268_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0268_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0268_FIRST_INTERVIEW_AI_CASE,APP0268_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0268_FIRST_INTERVIEW_PRACTITIONER_QA,APP0268_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0269_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0269_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0269_FIRST_INTERVIEW_AI_CASE,APP0269_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0269_FIRST_INTERVIEW_PRACTITIONER_QA,APP0269_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0270_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0270_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0270_FIRST_INTERVIEW_AI_CASE,APP0270_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0270_FIRST_INTERVIEW_PRACTITIONER_QA,APP0270_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0272_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0272_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0272_FIRST_INTERVIEW_AI_CASE,APP0272_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0272_FIRST_INTERVIEW_PRACTITIONER_QA,APP0272_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0273_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0273_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0273_FIRST_INTERVIEW_AI_CASE,APP0273_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0273_FIRST_INTERVIEW_PRACTITIONER_QA,APP0273_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0274_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0274_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0274_FIRST_INTERVIEW_AI_CASE,APP0274_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0274_FIRST_INTERVIEW_PRACTITIONER_QA,APP0274_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0275_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0275_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0275_FIRST_INTERVIEW_AI_CASE,APP0275_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0275_FIRST_INTERVIEW_PRACTITIONER_QA,APP0275_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0278_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0278_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0278_FIRST_INTERVIEW_AI_CASE,APP0278_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0278_FIRST_INTERVIEW_PRACTITIONER_QA,APP0278_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0279_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0279_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0279_FIRST_INTERVIEW_AI_CASE,APP0279_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0279_FIRST_INTERVIEW_PRACTITIONER_QA,APP0279_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0285_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0285_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0285_FIRST_INTERVIEW_AI_CASE,APP0285_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0285_FIRST_INTERVIEW_PRACTITIONER_QA,APP0285_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0286_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0286_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0286_FIRST_INTERVIEW_AI_CASE,APP0286_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0286_FIRST_INTERVIEW_PRACTITIONER_QA,APP0286_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0288_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0288_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0288_FIRST_INTERVIEW_AI_CASE,APP0288_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0288_FIRST_INTERVIEW_PRACTITIONER_QA,APP0288_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0289_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0289_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0289_FIRST_INTERVIEW_AI_CASE,APP0289_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0289_FIRST_INTERVIEW_PRACTITIONER_QA,APP0289_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0295_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0295_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0295_FIRST_INTERVIEW_AI_CASE,APP0295_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0295_FIRST_INTERVIEW_PRACTITIONER_QA,APP0295_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0296_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0296_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0296_FIRST_INTERVIEW_AI_CASE,APP0296_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0296_FIRST_INTERVIEW_PRACTITIONER_QA,APP0296_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0297_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0297_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0297_FIRST_INTERVIEW_AI_CASE,APP0297_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0297_FIRST_INTERVIEW_PRACTITIONER_QA,APP0297_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0299_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0299_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0299_FIRST_INTERVIEW_AI_CASE,APP0299_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0299_FIRST_INTERVIEW_PRACTITIONER_QA,APP0299_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0300_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0300_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0300_FIRST_INTERVIEW_AI_CASE,APP0300_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0300_FIRST_INTERVIEW_PRACTITIONER_QA,APP0300_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0301_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0301_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0301_FIRST_INTERVIEW_AI_CASE,APP0301_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0301_FIRST_INTERVIEW_PRACTITIONER_QA,APP0301_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0302_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0302_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0302_FIRST_INTERVIEW_AI_CASE,APP0302_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0302_FIRST_INTERVIEW_PRACTITIONER_QA,APP0302_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0305_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0305_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0305_FIRST_INTERVIEW_AI_CASE,APP0305_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0305_FIRST_INTERVIEW_PRACTITIONER_QA,APP0305_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0309_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0309_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0309_FIRST_INTERVIEW_AI_CASE,APP0309_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0309_FIRST_INTERVIEW_PRACTITIONER_QA,APP0309_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0314_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0314_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0314_FIRST_INTERVIEW_AI_CASE,APP0314_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0314_FIRST_INTERVIEW_PRACTITIONER_QA,APP0314_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0318_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0318_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0318_FIRST_INTERVIEW_AI_CASE,APP0318_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0318_FIRST_INTERVIEW_PRACTITIONER_QA,APP0318_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0319_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0319_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0319_FIRST_INTERVIEW_AI_CASE,APP0319_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0319_FIRST_INTERVIEW_PRACTITIONER_QA,APP0319_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0324_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0324_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0324_FIRST_INTERVIEW_AI_CASE,APP0324_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0324_FIRST_INTERVIEW_PRACTITIONER_QA,APP0324_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0325_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0325_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0325_FIRST_INTERVIEW_AI_CASE,APP0325_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0325_FIRST_INTERVIEW_PRACTITIONER_QA,APP0325_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0326_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0326_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0326_FIRST_INTERVIEW_AI_CASE,APP0326_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0326_FIRST_INTERVIEW_PRACTITIONER_QA,APP0326_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0334_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0334_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0334_FIRST_INTERVIEW_AI_CASE,APP0334_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0334_FIRST_INTERVIEW_PRACTITIONER_QA,APP0334_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0335_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0335_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0335_FIRST_INTERVIEW_AI_CASE,APP0335_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0335_FIRST_INTERVIEW_PRACTITIONER_QA,APP0335_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0336_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0336_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0336_FIRST_INTERVIEW_AI_CASE,APP0336_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0336_FIRST_INTERVIEW_PRACTITIONER_QA,APP0336_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0342_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,APP0342_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0342_FIRST_INTERVIEW_AI_CASE,APP0342_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
APP0342_FIRST_INTERVIEW_PRACTITIONER_QA,APP0342_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION
