eligibility_id,application_id,candidate_id,degree_level,graduation_status,expected_graduation_date,language_test_type,language_test_valid_until,travel_visa_eligibility,military_requirement_applicable,military_requirement_status,eligibility_reference_date,expected_join_date,requirement_states,overall_state,public_source_ref,source_provenance,date_provenance,decision_provenance
EL_APP0163,APP0163,C0163,BACHELOR,GRADUATED,,TOEIC_SPEAKING,,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-23,2027-03-01,"{""degree"":""PASS"",""language"":""UNKNOWN"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0164,APP0164,C0164,BACHELOR,GRADUATED,,OPIC,2027-04-22,ELIGIBLE,YES,NOT_COMPLETED,2026-10-24,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""FAIL"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0166,APP0166,C0166,UNKNOWN,EXPECTED,2027-02-28,OPIC,2027-04-20,ELIGIBLE,YES,COMPLETED,2026-10-22,2027-03-01,"{""degree"":""UNKNOWN"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0167,APP0167,C0167,MASTER,GRADUATED,,OPIC,2027-04-20,UNKNOWN,YES,COMPLETED,2026-10-22,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0168,APP0168,C0168,BACHELOR,GRADUATED,,TOEIC_SPEAKING,2027-04-20,ELIGIBLE,YES,COMPLETED,2026-10-22,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0170,APP0170,C0170,UNKNOWN,GRADUATED,,TOEIC_SPEAKING,2027-04-21,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-23,2027-03-01,"{""degree"":""UNKNOWN"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0171,APP0171,C0171,MASTER,GRADUATED,,TOEIC_SPEAKING,,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-29,2027-03-01,"{""degree"":""PASS"",""language"":""UNKNOWN"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0172,APP0172,C0172,MASTER,GRADUATED,,OPIC,2027-04-20,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-22,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0173,APP0173,C0173,BACHELOR,GRADUATED,,OPIC,2027-04-24,ELIGIBLE,YES,COMPLETED,2026-10-26,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0175,APP0175,C0175,BACHELOR,GRADUATED,,OPIC,2027-04-25,ELIGIBLE,YES,UNKNOWN,2026-10-27,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""UNKNOWN"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0176,APP0176,C0176,MASTER,GRADUATED,,TOEIC_SPEAKING,2027-04-25,UNKNOWN,NO,NOT_APPLICABLE,2026-10-27,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0177,APP0177,C0177,BACHELOR,EXPECTED,2027-02-28,OPIC,2027-04-25,INELIGIBLE,YES,COMPLETED,2026-10-27,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""FAIL""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0179,APP0179,C0179,MASTER,GRADUATED,,OPIC,2026-10-26,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-27,2027-03-01,"{""degree"":""PASS"",""language"":""FAIL"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0181,APP0181,C0181,UNKNOWN,EXPECTED,2027-02-28,OPIC,2027-04-28,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-30,2027-03-01,"{""degree"":""UNKNOWN"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0182,APP0182,C0182,BACHELOR,GRADUATED,,OPIC,2026-10-24,ELIGIBLE,YES,COMPLETED,2026-10-25,2027-03-01,"{""degree"":""PASS"",""language"":""FAIL"",""military"":""PASS"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0184,APP0184,C0184,MASTER,EXPECTED,2027-02-28,OPIC,2027-04-28,INELIGIBLE,NO,NOT_APPLICABLE,2026-10-30,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""FAIL""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0185,APP0185,C0185,MASTER,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-23,ELIGIBLE,YES,COMPLETED,2026-10-25,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0186,APP0186,C0186,MASTER,GRADUATED,,OPIC,,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-25,2027-03-01,"{""degree"":""PASS"",""language"":""UNKNOWN"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0188,APP0188,C0188,BACHELOR,GRADUATED,,TOEIC_SPEAKING,2026-10-27,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-28,2027-03-01,"{""degree"":""PASS"",""language"":""FAIL"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0189,APP0189,C0189,BACHELOR,EXPECTED,2027-02-28,OPIC,2027-04-24,ELIGIBLE,YES,COMPLETED,2026-10-26,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0190,APP0190,C0190,BACHELOR,GRADUATED,,TOEIC_SPEAKING,2027-04-23,ELIGIBLE,YES,COMPLETED,2026-10-25,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0191,APP0191,C0191,BACHELOR,GRADUATED,,TOEIC_SPEAKING,2027-04-22,UNKNOWN,YES,COMPLETED,2026-10-24,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0192,APP0192,C0192,BACHELOR,EXPECTED,2027-02-28,OPIC,2027-04-29,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-31,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0193,APP0193,C0193,BACHELOR,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-22,ELIGIBLE,YES,COMPLETED,2026-10-24,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0194,APP0194,C0194,MASTER,GRADUATED,,OPIC,2027-04-29,ELIGIBLE,YES,UNKNOWN,2026-10-31,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""UNKNOWN"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0196,APP0196,C0196,BACHELOR,GRADUATED,,OPIC,2027-04-23,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-25,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0199,APP0199,C0199,BACHELOR,GRADUATED,,TOEIC_SPEAKING,2026-10-24,ELIGIBLE,YES,COMPLETED,2026-10-25,2027-03-01,"{""degree"":""PASS"",""language"":""FAIL"",""military"":""PASS"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0200,APP0200,C0200,BACHELOR,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-30,ELIGIBLE,NO,NOT_APPLICABLE,2026-11-01,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0201,APP0201,C0201,MASTER,GRADUATED,,OPIC,2027-04-27,ELIGIBLE,YES,NOT_COMPLETED,2026-10-29,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""FAIL"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0202,APP0202,C0202,UNKNOWN,GRADUATED,,OPIC,2027-04-27,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-29,2027-03-01,"{""degree"":""UNKNOWN"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0203,APP0203,C0203,MASTER,GRADUATED,,OPIC,2027-04-24,UNKNOWN,NO,NOT_APPLICABLE,2026-10-26,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0205,APP0205,C0205,MASTER,EXPECTED,2027-02-28,OPIC,2027-04-23,ELIGIBLE,YES,UNKNOWN,2026-10-25,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""UNKNOWN"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0206,APP0206,C0206,BACHELOR,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-30,ELIGIBLE,NO,NOT_APPLICABLE,2026-11-01,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0209,APP0209,C0209,OTHER,GRADUATED,,TOEIC_SPEAKING,2027-04-23,ELIGIBLE,YES,COMPLETED,2026-10-25,2027-03-01,"{""degree"":""FAIL"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0210,APP0210,C0210,BACHELOR,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-27,ELIGIBLE,YES,NOT_COMPLETED,2026-10-29,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""FAIL"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0213,APP0213,C0213,BACHELOR,EXPECTED,2027-02-28,TOEIC_SPEAKING,,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-27,2027-03-01,"{""degree"":""PASS"",""language"":""UNKNOWN"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0215,APP0215,C0215,MASTER,GRADUATED,,TOEIC_SPEAKING,2027-04-25,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-27,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0216,APP0216,C0216,BACHELOR,EXPECTED,2027-02-28,OPIC,2027-04-24,UNKNOWN,NO,NOT_APPLICABLE,2026-10-26,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0217,APP0217,C0217,BACHELOR,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-25,ELIGIBLE,YES,UNKNOWN,2026-10-27,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""UNKNOWN"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0218,APP0218,C0218,BACHELOR,GRADUATED,,TOEIC_SPEAKING,2027-04-28,ELIGIBLE,YES,COMPLETED,2026-10-30,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0219,APP0219,C0219,BACHELOR,EXPECTED,2027-02-28,TOEIC_SPEAKING,2026-10-25,ELIGIBLE,YES,COMPLETED,2026-10-26,2027-03-01,"{""degree"":""PASS"",""language"":""FAIL"",""military"":""PASS"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0220,APP0220,C0220,BACHELOR,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-24,UNKNOWN,YES,COMPLETED,2026-10-26,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0222,APP0222,C0222,BACHELOR,GRADUATED,,OPIC,2027-04-24,ELIGIBLE,YES,UNKNOWN,2026-10-26,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""UNKNOWN"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0223,APP0223,C0223,MASTER,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-26,UNKNOWN,NO,NOT_APPLICABLE,2026-10-28,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0225,APP0225,C0225,BACHELOR,GRADUATED,,TOEIC_SPEAKING,2027-04-28,INELIGIBLE,YES,COMPLETED,2026-10-30,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""FAIL""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0227,APP0227,C0227,MASTER,EXPECTED,2027-02-28,TOEIC_SPEAKING,,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-27,2027-03-01,"{""degree"":""PASS"",""language"":""UNKNOWN"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0228,APP0228,C0228,MASTER,GRADUATED,,TOEIC_SPEAKING,2027-04-26,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-28,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0229,APP0229,C0229,OTHER,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-26,ELIGIBLE,YES,COMPLETED,2026-10-28,2027-03-01,"{""degree"":""FAIL"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0230,APP0230,C0230,MASTER,GRADUATED,,TOEIC_SPEAKING,2027-04-25,INELIGIBLE,YES,COMPLETED,2026-10-27,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""FAIL""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0231,APP0231,C0231,OTHER,EXPECTED,2027-02-28,OPIC,2027-04-26,ELIGIBLE,YES,COMPLETED,2026-10-28,2027-03-01,"{""degree"":""FAIL"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0232,APP0232,C0232,MASTER,GRADUATED,,OPIC,2026-10-29,ELIGIBLE,YES,COMPLETED,2026-10-30,2027-03-01,"{""degree"":""PASS"",""language"":""FAIL"",""military"":""PASS"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0235,APP0235,C0235,BACHELOR,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-26,UNKNOWN,NO,NOT_APPLICABLE,2026-10-28,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0237,APP0237,C0237,MASTER,GRADUATED,,TOEIC_SPEAKING,2027-05-02,UNKNOWN,NO,NOT_APPLICABLE,2026-11-03,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""UNKNOWN""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0238,APP0238,C0238,BACHELOR,EXPECTED,2027-02-28,OPIC,2027-04-29,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-31,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0239,APP0239,C0239,BACHELOR,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-25,ELIGIBLE,YES,UNKNOWN,2026-10-27,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""UNKNOWN"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0240,APP0240,C0240,MASTER,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-25,ELIGIBLE,YES,COMPLETED,2026-10-27,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0241,APP0241,C0241,BACHELOR,EXPECTED,2027-02-28,OPIC,2026-10-26,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-27,2027-03-01,"{""degree"":""PASS"",""language"":""FAIL"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0242,APP0242,C0242,BACHELOR,GRADUATED,,OPIC,2027-04-29,ELIGIBLE,YES,COMPLETED,2026-10-31,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0243,APP0243,C0243,MASTER,GRADUATED,,OPIC,2027-04-25,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-27,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0246,APP0246,C0246,MASTER,GRADUATED,,OPIC,2026-10-28,ELIGIBLE,NO,NOT_APPLICABLE,2026-10-29,2027-03-01,"{""degree"":""PASS"",""language"":""FAIL"",""military"":""NOT_APPLICABLE"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0247,APP0247,C0247,OTHER,GRADUATED,,OPIC,2027-04-25,ELIGIBLE,YES,COMPLETED,2026-10-27,2027-03-01,"{""degree"":""FAIL"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",FAIL,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0248,APP0248,C0248,MASTER,EXPECTED,2027-02-28,TOEIC_SPEAKING,2027-04-26,ELIGIBLE,YES,COMPLETED,2026-10-28,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""PASS"",""travel_visa"":""PASS""}",PASS,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
EL_APP0249,APP0249,C0249,MASTER,EXPECTED,2027-02-28,OPIC,2027-04-26,ELIGIBLE,YES,UNKNOWN,2026-10-28,2027-03-01,"{""degree"":""PASS"",""language"":""PASS"",""military"":""UNKNOWN"",""travel_visa"":""PASS""}",UNKNOWN,KIA-02-REPOST,PUBLIC_REPOSTED_SOURCE,SYNTHETIC_DATE_ADAPTATION,SYNTHETIC_HUMAN_SCENARIO
