decision_id,application_id,candidate_id,skill_id,final_level,decision_status,rationale,decided_by,decided_at,decision_provenance,rubric_id
DC_APP0297_M1_SKILL_06_000449,APP0297,C0297,M1_SKILL_06,STRONG,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_04_ML_ENGINEER_EV_APP0297_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06"",""OB_FIRST_PANEL_04_HIRING_MANAGER_EV_APP0297_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06"",""OB_FIRST_PANEL_04_TECHNICAL_REVIEWER_EV_APP0297_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06""]}",CALIBRATION_PANEL_01,2026-12-31T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0297_M1_SKILL_07_000450,APP0297,C0297,M1_SKILL_07,LIMITED,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[""EV_APP0297_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_07""],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""관찰된 직접 근거의 범위가 제한적이다. 자기기술만으로 보완하지 않는다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_04_ML_ENGINEER_EV_APP0297_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_07"",""OB_FIRST_PANEL_04_HIRING_MANAGER_EV_APP0297_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_07"",""OB_FIRST_PANEL_04_TECHNICAL_REVIEWER_EV_APP0297_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_07""]}",CALIBRATION_PANEL_01,2026-12-31T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0297_M1_SKILL_08_000451,APP0297,C0297,M1_SKILL_08,,DISAGREEMENT_REMAINS,"{""difference_types"":[""EVALUATOR_DISAGREEMENT""],""disputed_evidence_ids"":[""EV_APP0297_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_08""],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 근거에 대한 평가자 해석 차이를 해소할 직접 관찰이 부족하다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[]}",CALIBRATION_PANEL_01,2026-12-31T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0300_M1_SKILL_01_000452,APP0300,C0300,M1_SKILL_01,STRONG,AGREED,"{""difference_types"":[""EVIDENCE_EVOLUTION""],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_05_ML_ENGINEER_EV_APP0300_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01"",""OB_FIRST_PANEL_05_HIRING_MANAGER_EV_APP0300_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01"",""OB_FIRST_PANEL_05_TECHNICAL_REVIEWER_EV_APP0300_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01"",""OB_FIRST_PANEL_05_ML_ENGINEER_EV_APP0300_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01"",""OB_FIRST_PANEL_05_HIRING_MANAGER_EV_APP0300_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01"",""OB_FIRST_PANEL_05_TECHNICAL_REVIEWER_EV_APP0300_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01""]}",CALIBRATION_PANEL_01,2026-12-30T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0300_M1_SKILL_02_000453,APP0300,C0300,M1_SKILL_02,MODERATE,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_05_ML_ENGINEER_EV_APP0300_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02"",""OB_FIRST_PANEL_05_HIRING_MANAGER_EV_APP0300_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02"",""OB_FIRST_PANEL_05_TECHNICAL_REVIEWER_EV_APP0300_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02""]}",CALIBRATION_PANEL_01,2026-12-30T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0300_M1_SKILL_03_000454,APP0300,C0300,M1_SKILL_03,STRONG,AGREED,"{""difference_types"":[""EVIDENCE_EVOLUTION""],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_REVIEW_ML_01_EV_APP0300_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03"",""OB_REVIEW_HM_01_EV_APP0300_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03"",""OB_FIRST_PANEL_05_ML_ENGINEER_EV_APP0300_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03"",""OB_FIRST_PANEL_05_HIRING_MANAGER_EV_APP0300_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03"",""OB_FIRST_PANEL_05_TECHNICAL_REVIEWER_EV_APP0300_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03""]}",CALIBRATION_PANEL_01,2026-12-30T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0300_M1_SKILL_04_000455,APP0300,C0300,M1_SKILL_04,MODERATE,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_05_ML_ENGINEER_EV_APP0300_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_05_HIRING_MANAGER_EV_APP0300_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_05_TECHNICAL_REVIEWER_EV_APP0300_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04""]}",CALIBRATION_PANEL_01,2026-12-30T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0300_M1_SKILL_05_000456,APP0300,C0300,M1_SKILL_05,STRONG,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_05_ML_ENGINEER_EV_APP0300_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_05_HIRING_MANAGER_EV_APP0300_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_05_TECHNICAL_REVIEWER_EV_APP0300_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05""]}",CALIBRATION_PANEL_01,2026-12-30T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0300_M1_SKILL_06_000457,APP0300,C0300,M1_SKILL_06,,DISAGREEMENT_REMAINS,"{""difference_types"":[""EVALUATOR_DISAGREEMENT""],""disputed_evidence_ids"":[""EV_APP0300_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06""],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 근거에 대한 평가자 해석 차이를 해소할 직접 관찰이 부족하다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[]}",CALIBRATION_PANEL_01,2026-12-30T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0300_M1_SKILL_07_000458,APP0300,C0300,M1_SKILL_07,,INSUFFICIENT_EVIDENCE,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[""EV_APP0300_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_07""],""reason"":""직접 판단 근거 부족. 미관찰을 역량 부재로 해석하지 않는다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[]}",CALIBRATION_PANEL_01,2026-12-30T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0300_M1_SKILL_08_000459,APP0300,C0300,M1_SKILL_08,MODERATE,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_05_ML_ENGINEER_EV_APP0300_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_08"",""OB_FIRST_PANEL_05_HIRING_MANAGER_EV_APP0300_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_08"",""OB_FIRST_PANEL_05_TECHNICAL_REVIEWER_EV_APP0300_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_08""]}",CALIBRATION_PANEL_01,2026-12-30T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0309_M1_SKILL_01_000460,APP0309,C0309,M1_SKILL_01,MODERATE,AGREED,"{""difference_types"":[""EVIDENCE_EVOLUTION""],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_06_ML_ENGINEER_EV_APP0309_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01"",""OB_FIRST_PANEL_06_HIRING_MANAGER_EV_APP0309_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01"",""OB_FIRST_PANEL_06_TECHNICAL_REVIEWER_EV_APP0309_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01"",""OB_FIRST_PANEL_06_ML_ENGINEER_EV_APP0309_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01"",""OB_FIRST_PANEL_06_HIRING_MANAGER_EV_APP0309_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01"",""OB_FIRST_PANEL_06_TECHNICAL_REVIEWER_EV_APP0309_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01""]}",CALIBRATION_PANEL_01,2026-12-29T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0309_M1_SKILL_02_000461,APP0309,C0309,M1_SKILL_02,,DISAGREEMENT_REMAINS,"{""difference_types"":[""EVALUATOR_DISAGREEMENT""],""disputed_evidence_ids"":[""EV_APP0309_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02""],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 근거에 대한 평가자 해석 차이를 해소할 직접 관찰이 부족하다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[]}",CALIBRATION_PANEL_01,2026-12-29T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0309_M1_SKILL_03_000462,APP0309,C0309,M1_SKILL_03,MODERATE,AGREED,"{""difference_types"":[""EVIDENCE_EVOLUTION""],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_REVIEW_ML_01_EV_APP0309_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03"",""OB_REVIEW_HM_01_EV_APP0309_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03"",""OB_FIRST_PANEL_06_ML_ENGINEER_EV_APP0309_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03"",""OB_FIRST_PANEL_06_HIRING_MANAGER_EV_APP0309_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03"",""OB_FIRST_PANEL_06_TECHNICAL_REVIEWER_EV_APP0309_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03""]}",CALIBRATION_PANEL_01,2026-12-29T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0309_M1_SKILL_04_000463,APP0309,C0309,M1_SKILL_04,MODERATE,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_06_ML_ENGINEER_EV_APP0309_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_06_HIRING_MANAGER_EV_APP0309_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_06_TECHNICAL_REVIEWER_EV_APP0309_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04""]}",CALIBRATION_PANEL_01,2026-12-29T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0309_M1_SKILL_05_000464,APP0309,C0309,M1_SKILL_05,MODERATE,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_06_ML_ENGINEER_EV_APP0309_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_06_HIRING_MANAGER_EV_APP0309_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_06_TECHNICAL_REVIEWER_EV_APP0309_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05""]}",CALIBRATION_PANEL_01,2026-12-29T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0309_M1_SKILL_06_000465,APP0309,C0309,M1_SKILL_06,MODERATE,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_06_ML_ENGINEER_EV_APP0309_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06"",""OB_FIRST_PANEL_06_HIRING_MANAGER_EV_APP0309_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06"",""OB_FIRST_PANEL_06_TECHNICAL_REVIEWER_EV_APP0309_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06""]}",CALIBRATION_PANEL_01,2026-12-29T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0309_M1_SKILL_07_000466,APP0309,C0309,M1_SKILL_07,MODERATE,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_06_ML_ENGINEER_EV_APP0309_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_07"",""OB_FIRST_PANEL_06_HIRING_MANAGER_EV_APP0309_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_07"",""OB_FIRST_PANEL_06_TECHNICAL_REVIEWER_EV_APP0309_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_07""]}",CALIBRATION_PANEL_01,2026-12-29T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0309_M1_SKILL_08_000467,APP0309,C0309,M1_SKILL_08,MODERATE,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_06_ML_ENGINEER_EV_APP0309_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_08"",""OB_FIRST_PANEL_06_HIRING_MANAGER_EV_APP0309_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_08"",""OB_FIRST_PANEL_06_TECHNICAL_REVIEWER_EV_APP0309_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_08""]}",CALIBRATION_PANEL_01,2026-12-29T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0324_M1_SKILL_01_000468,APP0324,C0324,M1_SKILL_01,MODERATE,AGREED,"{""difference_types"":[""EVIDENCE_EVOLUTION""],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_07_ML_ENGINEER_EV_APP0324_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01"",""OB_FIRST_PANEL_07_HIRING_MANAGER_EV_APP0324_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01"",""OB_FIRST_PANEL_07_TECHNICAL_REVIEWER_EV_APP0324_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01"",""OB_FIRST_PANEL_07_ML_ENGINEER_EV_APP0324_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01"",""OB_FIRST_PANEL_07_HIRING_MANAGER_EV_APP0324_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01"",""OB_FIRST_PANEL_07_TECHNICAL_REVIEWER_EV_APP0324_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01""]}",CALIBRATION_PANEL_01,2026-12-30T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0324_M1_SKILL_02_000469,APP0324,C0324,M1_SKILL_02,,INSUFFICIENT_EVIDENCE,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[""EV_APP0324_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02""],""reason"":""직접 판단 근거 부족. 미관찰을 역량 부재로 해석하지 않는다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[]}",CALIBRATION_PANEL_01,2026-12-30T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0324_M1_SKILL_03_000470,APP0324,C0324,M1_SKILL_03,MODERATE,AGREED,"{""difference_types"":[""EVIDENCE_EVOLUTION""],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[""EV_APP0324_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03""],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_REVIEW_ML_01_EV_APP0324_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03"",""OB_REVIEW_HM_01_EV_APP0324_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03""]}",CALIBRATION_PANEL_01,2026-12-30T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0324_M1_SKILL_04_000471,APP0324,C0324,M1_SKILL_04,MODERATE,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_07_ML_ENGINEER_EV_APP0324_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_07_HIRING_MANAGER_EV_APP0324_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_07_TECHNICAL_REVIEWER_EV_APP0324_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04""]}",CALIBRATION_PANEL_01,2026-12-30T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0324_M1_SKILL_05_000472,APP0324,C0324,M1_SKILL_05,MODERATE,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_07_ML_ENGINEER_EV_APP0324_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_07_HIRING_MANAGER_EV_APP0324_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_07_TECHNICAL_REVIEWER_EV_APP0324_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05""]}",CALIBRATION_PANEL_01,2026-12-30T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0324_M1_SKILL_06_000473,APP0324,C0324,M1_SKILL_06,,INSUFFICIENT_EVIDENCE,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[""EV_APP0324_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06""],""reason"":""직접 판단 근거 부족. 미관찰을 역량 부재로 해석하지 않는다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[]}",CALIBRATION_PANEL_01,2026-12-30T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
