evidence_id,activity_id,application_id,candidate_id,source_type,source_ref,raw_evidence,created_at
EV_APP0206_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04,APP0206_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0206,C0206,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0206_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04/raw_evidence,"{""action"":"""",""ownership"":""UNSPECIFIED"",""response"":""해당 작업을 설명하는 답변이 기록되지 않았다."",""revision"":"""",""task"":""새로운 기술 학습"",""verification"":""""}",2026-11-04T15:47:00+09:00
EV_APP0206_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05,APP0206_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0206,C0206,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0206_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05/raw_evidence,"{""action"":""담당 부분과 검토 요청을 동료에게 문서로 전달했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""협업 및 기술 커뮤니케이션"",""verification"":""동료 피드백과 수정 내역을 함께 기록했다""}",2026-11-04T15:47:00+09:00
EV_APP0206_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06,APP0206_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0206,C0206,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0206_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06/raw_evidence,"{""action"":"""",""ownership"":""UNSPECIFIED"",""response"":""해당 작업을 설명하는 답변이 기록되지 않았다."",""revision"":"""",""task"":""Production 경험"",""verification"":""""}",2026-11-04T15:47:00+09:00
EV_APP0206_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07,APP0206_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0206,C0206,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0206_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07/raw_evidence,"{""action"":""논문 알고리즘의 작은 구현 예제를 작성했다"",""ownership"":""TEAM_UNCLEAR"",""response"":""팀에서 수행했다. 내가 직접 확인한 범위는 답변에 구분하지 않았다."",""revision"":"""",""task"":""논문/알고리즘 구현 경험"",""verification"":""기준 구현과 동일 입력의 결과를 비교했다""}",2026-11-04T15:47:00+09:00
EV_APP0206_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08,APP0206_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0206,C0206,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0206_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08/raw_evidence,"{""action"":""프로젝트의 담당 작업과 산출물을 설명했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""관련 연구/프로젝트"",""verification"":""변경 전후 결과와 한계를 기록했다""}",2026-11-04T15:47:00+09:00
EV_APP0206_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09,APP0206_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0206,C0206,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0206_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09/raw_evidence,"{""action"":"""",""ownership"":""UNSPECIFIED"",""response"":""해당 작업을 설명하는 답변이 기록되지 않았다."",""revision"":"""",""task"":""필요시 Business English"",""verification"":""""}",2026-11-04T15:47:00+09:00
EV_APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01,APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0337,C0337,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01/raw_evidence,"{""action"":""최소 납기 위반을 목표로 정의했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""문제 구조화"",""verification"":""설비별 가용시간 제약을 확인했다""}",2026-11-05T11:18:00+09:00
EV_APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02,APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0337,C0337,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02/raw_evidence,"{""action"":""평균 오차와 구간별 편차를 따로 비교했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""ML/수리적 사고 기초"",""verification"":""학습 구간과 검증 구간의 중복을 확인했다""}",2026-11-05T11:18:00+09:00
EV_APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03,APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0337,C0337,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03/raw_evidence,"{""action"":""작업 의존 순서를 반영하는 함수를 작성했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""알고리즘 구현 및 검증"",""verification"":""추가 검증은 실행하지 않았다.""}",2026-11-05T11:18:00+09:00
EV_APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04,APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0337,C0337,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04/raw_evidence,"{""action"":""새 도구의 설명과 작은 실행 예제를 비교했다"",""ownership"":""TEAM_UNCLEAR"",""response"":""팀에서 수행했다. 내가 직접 확인한 범위는 답변에 구분하지 않았다."",""revision"":"""",""task"":""새로운 기술 학습"",""verification"":""문서 버전 차이를 확인하고 실행 예제를 수정했다""}",2026-11-05T11:18:00+09:00
EV_APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05,APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0337,C0337,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05/raw_evidence,"{""action"":""담당 부분과 검토 요청을 동료에게 문서로 전달했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""협업 및 기술 커뮤니케이션"",""verification"":""동료 피드백과 수정 내역을 함께 기록했다""}",2026-11-05T11:18:00+09:00
EV_APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06,APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0337,C0337,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06/raw_evidence,"{""action"":"""",""ownership"":""UNSPECIFIED"",""response"":""해당 작업을 설명하는 답변이 기록되지 않았다."",""revision"":"""",""task"":""Production 경험"",""verification"":""""}",2026-11-05T11:18:00+09:00
EV_APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07,APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0337,C0337,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07/raw_evidence,"{""action"":"""",""ownership"":""UNSPECIFIED"",""response"":""해당 작업을 설명하는 답변이 기록되지 않았다."",""revision"":"""",""task"":""논문/알고리즘 구현 경험"",""verification"":""""}",2026-11-05T11:18:00+09:00
EV_APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08,APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0337,C0337,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08/raw_evidence,"{""action"":""프로젝트의 담당 작업과 산출물을 설명했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""관련 연구/프로젝트"",""verification"":""변경 전후 결과와 한계를 기록했다""}",2026-11-05T11:18:00+09:00
EV_APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09,APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0337,C0337,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0337_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09/raw_evidence,"{""action"":""기술 문서의 설정 조건을 설명했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""필요시 Business English"",""verification"":""원문 버전과 실제 동작을 대조했다""}",2026-11-05T11:18:00+09:00
EV_APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01,APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0302,C0302,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01/raw_evidence,"{""action"":""최소 납기 위반을 목표로 정의했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""문제 구조화"",""verification"":""추가 검증은 실행하지 않았다.""}",2026-11-05T11:20:00+09:00
EV_APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02,APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0302,C0302,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02/raw_evidence,"{""action"":"""",""ownership"":""UNSPECIFIED"",""response"":""해당 작업을 설명하는 답변이 기록되지 않았다."",""revision"":"""",""task"":""ML/수리적 사고 기초"",""verification"":""""}",2026-11-05T11:20:00+09:00
EV_APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03,APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0302,C0302,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03/raw_evidence,"{""action"":""작업 의존 순서를 반영하는 함수를 작성했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""알고리즘 구현 및 검증"",""verification"":""빈 입력과 순환 의존의 재현 테스트를 실행했다""}",2026-11-05T11:20:00+09:00
EV_APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04,APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0302,C0302,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04/raw_evidence,"{""action"":""새 도구의 설명과 작은 실행 예제를 비교했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":""검증에서 발견한 예외 입력의 처리 분기를 수정한 뒤 같은 입력으로 다시 확인했다."",""task"":""새로운 기술 학습"",""verification"":""문서 버전 차이를 확인하고 실행 예제를 수정했다""}",2026-11-05T11:20:00+09:00
EV_APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05,APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0302,C0302,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05/raw_evidence,"{""action"":""담당 부분과 검토 요청을 동료에게 문서로 전달했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""협업 및 기술 커뮤니케이션"",""verification"":""동료 피드백과 수정 내역을 함께 기록했다""}",2026-11-05T11:20:00+09:00
EV_APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06,APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0302,C0302,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06/raw_evidence,"{""action"":"""",""ownership"":""UNSPECIFIED"",""response"":""해당 작업을 설명하는 답변이 기록되지 않았다."",""revision"":"""",""task"":""Production 경험"",""verification"":""""}",2026-11-05T11:20:00+09:00
EV_APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07,APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0302,C0302,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07/raw_evidence,"{""action"":"""",""ownership"":""UNSPECIFIED"",""response"":""해당 작업을 설명하는 답변이 기록되지 않았다."",""revision"":"""",""task"":""논문/알고리즘 구현 경험"",""verification"":""""}",2026-11-05T11:20:00+09:00
EV_APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08,APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0302,C0302,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08/raw_evidence,"{""action"":""프로젝트의 담당 작업과 산출물을 설명했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""관련 연구/프로젝트"",""verification"":""변경 전후 결과와 한계를 기록했다""}",2026-11-05T11:20:00+09:00
EV_APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09,APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0302,C0302,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0302_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09/raw_evidence,"{""action"":"""",""ownership"":""UNSPECIFIED"",""response"":""해당 작업을 설명하는 답변이 기록되지 않았다."",""revision"":"""",""task"":""필요시 Business English"",""verification"":""""}",2026-11-05T11:20:00+09:00
EV_APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01,APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0307,C0307,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01/raw_evidence,"{""action"":""최소 납기 위반을 목표로 정의했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""문제 구조화"",""verification"":""설비별 가용시간 제약을 확인했다""}",2026-11-09T12:03:00+09:00
EV_APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02,APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0307,C0307,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02/raw_evidence,"{""action"":""평균 오차와 구간별 편차를 따로 비교했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""ML/수리적 사고 기초"",""verification"":""학습 구간과 검증 구간의 중복을 확인했다""}",2026-11-09T12:03:00+09:00
EV_APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03,APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0307,C0307,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03/raw_evidence,"{""action"":""작업 의존 순서를 반영하는 함수를 작성했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""알고리즘 구현 및 검증"",""verification"":""빈 입력과 순환 의존의 재현 테스트를 실행했다""}",2026-11-09T12:03:00+09:00
EV_APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04,APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0307,C0307,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04/raw_evidence,"{""action"":""새 도구의 설명과 작은 실행 예제를 비교했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""새로운 기술 학습"",""verification"":""문서 버전 차이를 확인하고 실행 예제를 수정했다""}",2026-11-09T12:03:00+09:00
EV_APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05,APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0307,C0307,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05/raw_evidence,"{""action"":""담당 부분과 검토 요청을 동료에게 문서로 전달했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""협업 및 기술 커뮤니케이션"",""verification"":""추가 검증은 실행하지 않았다.""}",2026-11-09T12:03:00+09:00
EV_APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06,APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0307,C0307,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06/raw_evidence,"{""action"":"""",""ownership"":""UNSPECIFIED"",""response"":""해당 작업을 설명하는 답변이 기록되지 않았다."",""revision"":"""",""task"":""Production 경험"",""verification"":""""}",2026-11-09T12:03:00+09:00
EV_APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07,APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0307,C0307,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07/raw_evidence,"{""action"":""논문 알고리즘의 작은 구현 예제를 작성했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""논문/알고리즘 구현 경험"",""verification"":""기준 구현과 동일 입력의 결과를 비교했다""}",2026-11-09T12:03:00+09:00
EV_APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08,APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0307,C0307,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08/raw_evidence,"{""action"":""프로젝트의 담당 작업과 산출물을 설명했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""관련 연구/프로젝트"",""verification"":""추가 검증은 실행하지 않았다.""}",2026-11-09T12:03:00+09:00
EV_APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09,APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0307,C0307,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0307_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09/raw_evidence,"{""action"":""기술 문서의 설정 조건을 설명했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""필요시 Business English"",""verification"":""원문 버전과 실제 동작을 대조했다""}",2026-11-09T12:03:00+09:00
EV_APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01,APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0270,C0270,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01/raw_evidence,"{""action"":"""",""ownership"":""UNSPECIFIED"",""response"":""해당 작업을 설명하는 답변이 기록되지 않았다."",""revision"":"""",""task"":""문제 구조화"",""verification"":""""}",2026-11-09T12:38:00+09:00
EV_APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02,APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0270,C0270,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02/raw_evidence,"{""action"":""평균 오차와 구간별 편차를 따로 비교했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""ML/수리적 사고 기초"",""verification"":""학습 구간과 검증 구간의 중복을 확인했다""}",2026-11-09T12:38:00+09:00
EV_APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03,APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0270,C0270,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03/raw_evidence,"{""action"":""작업 의존 순서를 반영하는 함수를 작성했다"",""ownership"":""TEAM_UNCLEAR"",""response"":""팀에서 수행했다. 내가 직접 확인한 범위는 답변에 구분하지 않았다."",""revision"":"""",""task"":""알고리즘 구현 및 검증"",""verification"":""빈 입력과 순환 의존의 재현 테스트를 실행했다""}",2026-11-09T12:38:00+09:00
EV_APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04,APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0270,C0270,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04/raw_evidence,"{""action"":"""",""ownership"":""UNSPECIFIED"",""response"":""해당 작업을 설명하는 답변이 기록되지 않았다."",""revision"":"""",""task"":""새로운 기술 학습"",""verification"":""""}",2026-11-09T12:38:00+09:00
EV_APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05,APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0270,C0270,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05/raw_evidence,"{""action"":""담당 부분과 검토 요청을 동료에게 문서로 전달했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""협업 및 기술 커뮤니케이션"",""verification"":""동료 피드백과 수정 내역을 함께 기록했다""}",2026-11-09T12:38:00+09:00
EV_APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06,APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0270,C0270,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06/raw_evidence,"{""action"":"""",""ownership"":""UNSPECIFIED"",""response"":""해당 작업을 설명하는 답변이 기록되지 않았다."",""revision"":"""",""task"":""Production 경험"",""verification"":""""}",2026-11-09T12:38:00+09:00
EV_APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07,APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0270,C0270,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07/raw_evidence,"{""action"":""논문 알고리즘의 작은 구현 예제를 작성했다"",""ownership"":""TEAM_UNCLEAR"",""response"":""팀에서 수행했다. 내가 직접 확인한 범위는 답변에 구분하지 않았다."",""revision"":"""",""task"":""논문/알고리즘 구현 경험"",""verification"":""기준 구현과 동일 입력의 결과를 비교했다""}",2026-11-09T12:38:00+09:00
EV_APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08,APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0270,C0270,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08/raw_evidence,"{""action"":""프로젝트의 담당 작업과 산출물을 설명했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""관련 연구/프로젝트"",""verification"":""변경 전후 결과와 한계를 기록했다""}",2026-11-09T12:38:00+09:00
EV_APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09,APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0270,C0270,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0270_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09/raw_evidence,"{""action"":""기술 문서의 설정 조건을 설명했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""필요시 Business English"",""verification"":""원문 버전과 실제 동작을 대조했다""}",2026-11-09T12:38:00+09:00
EV_APP0332_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01,APP0332_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0332,C0332,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0332_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01/raw_evidence,"{""action"":""최소 납기 위반을 목표로 정의했다"",""ownership"":""TEAM_UNCLEAR"",""response"":""팀에서 수행했다. 내가 직접 확인한 범위는 답변에 구분하지 않았다."",""revision"":"""",""task"":""문제 구조화"",""verification"":""설비별 가용시간 제약을 확인했다""}",2026-11-05T15:53:00+09:00
EV_APP0332_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02,APP0332_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0332,C0332,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0332_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02/raw_evidence,"{""action"":""평균 오차와 구간별 편차를 따로 비교했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""ML/수리적 사고 기초"",""verification"":""학습 구간과 검증 구간의 중복을 확인했다""}",2026-11-05T15:53:00+09:00
EV_APP0332_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03,APP0332_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0332,C0332,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0332_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03/raw_evidence,"{""action"":""작업 의존 순서를 반영하는 함수를 작성했다"",""ownership"":""SELF"",""response"":""이 작업은 내가 수행했다."",""revision"":"""",""task"":""알고리즘 구현 및 검증"",""verification"":""빈 입력과 순환 의존의 재현 테스트를 실행했다""}",2026-11-05T15:53:00+09:00
EV_APP0332_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04,APP0332_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0332,C0332,APPLICATION_RESPONSE,assessment_evidence.csv#EV_APP0332_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04/raw_evidence,"{""action"":""새 도구의 설명과 작은 실행 예제를 비교했다"",""ownership"":""TEAM_UNCLEAR"",""response"":""팀에서 수행했다. 내가 직접 확인한 범위는 답변에 구분하지 않았다."",""revision"":"""",""task"":""새로운 기술 학습"",""verification"":""문서 버전 차이를 확인하고 실행 예제를 수정했다""}",2026-11-05T15:53:00+09:00
