observation_id,evidence_id,application_id,candidate_id,evaluator_id,evaluator_role,skill_id,rubric_id,observation_text,proposed_level,created_at,decision_provenance
OB_REVIEW_HM_01_EV_APP0163_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0163_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0163,C0163,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,행동은 설명했지만 원문에 검증 미실행이 명시됐다.,LIMITED,2026-11-10T16:01:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0163_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0163_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0163,C0163,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,팀 산출물에서 개인의 검증 범위를 분리할 수 없다.,LIMITED,2026-11-10T16:01:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0163_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0163_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0163,C0163,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,기술 맥락과 검증 설명은 구체적이나 개인 수행 범위에는 추가 확인이 필요하다.,MODERATE,2026-11-10T16:01:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0163_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0163_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0163,C0163,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-10T16:01:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0163_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0163_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0163,C0163,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-10T16:01:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0101_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0101_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0101,C0101,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다.,NOT_OBSERVED,2026-11-10T17:49:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0101_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0101_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0101,C0101,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다.,NOT_OBSERVED,2026-11-10T17:49:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0101_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0101_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0101,C0101,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-10T17:49:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0101_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0101_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0101,C0101,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-10T17:49:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0101_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0101_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0101,C0101,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,"직접 행동, 검증, 발견한 문제의 수정과 재검증이 원문에 있다.",STRONG,2026-11-10T17:49:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0101_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0101_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0101,C0101,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,"직접 행동, 검증, 발견한 문제의 수정과 재검증이 원문에 있다.",STRONG,2026-11-10T17:49:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0002_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0002_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0002,C0002,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,"직접 행동, 검증, 발견한 문제의 수정과 재검증이 원문에 있다.",STRONG,2026-11-10T18:18:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0002_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0002_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0002,C0002,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,"직접 행동, 검증, 발견한 문제의 수정과 재검증이 원문에 있다.",STRONG,2026-11-10T18:18:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0002_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0002_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0002,C0002,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,행동은 설명했지만 원문에 검증 미실행이 명시됐다.,LIMITED,2026-11-10T18:18:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0002_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0002_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0002,C0002,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,행동은 설명했지만 원문에 검증 미실행이 명시됐다.,LIMITED,2026-11-10T18:18:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0002_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0002_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0002,C0002,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-10T18:18:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0002_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0002_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0002,C0002,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-10T18:18:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0154_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0154_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0154,C0154,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다.,NOT_OBSERVED,2026-11-12T12:22:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0154_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0154_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0154,C0154,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다.,NOT_OBSERVED,2026-11-12T12:22:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0154_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0154_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0154,C0154,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-12T12:22:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0154_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0154_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0154,C0154,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-12T12:22:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0154_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0154_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0154,C0154,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-12T12:22:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0154_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0154_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0154,C0154,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-12T12:22:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0068_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0068_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0068,C0068,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-12T13:28:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0068_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0068_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0068,C0068,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-12T13:28:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0068_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0068_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0068,C0068,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,"직접 행동, 검증, 발견한 문제의 수정과 재검증이 원문에 있다.",STRONG,2026-11-12T13:28:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0068_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0068_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0068,C0068,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,"직접 행동, 검증, 발견한 문제의 수정과 재검증이 원문에 있다.",STRONG,2026-11-12T13:28:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0068_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0068_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0068,C0068,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,"직접 행동, 검증, 발견한 문제의 수정과 재검증이 원문에 있다.",STRONG,2026-11-12T13:28:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0068_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0068_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0068,C0068,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,"직접 행동, 검증, 발견한 문제의 수정과 재검증이 원문에 있다.",STRONG,2026-11-12T13:28:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0143_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0143_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0143,C0143,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다.,NOT_OBSERVED,2026-11-11T14:35:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0143_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0143_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0143,C0143,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다.,NOT_OBSERVED,2026-11-11T14:35:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0143_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0143_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0143,C0143,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-11T14:35:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0143_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0143_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0143,C0143,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-11T14:35:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0143_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0143_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0143,C0143,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다.,NOT_OBSERVED,2026-11-11T14:35:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0143_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0143_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0143,C0143,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다.,NOT_OBSERVED,2026-11-11T14:35:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0064_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0064_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0064,C0064,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다.,NOT_OBSERVED,2026-11-08T15:05:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0064_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0064_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0064,C0064,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다.,NOT_OBSERVED,2026-11-08T15:05:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0064_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0064_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0064,C0064,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,"직접 행동, 검증, 발견한 문제의 수정과 재검증이 원문에 있다.",STRONG,2026-11-08T15:05:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0064_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0064_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0064,C0064,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,"직접 행동, 검증, 발견한 문제의 수정과 재검증이 원문에 있다.",STRONG,2026-11-08T15:05:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0064_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0064_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0064,C0064,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다.,NOT_OBSERVED,2026-11-08T15:05:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0064_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0064_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0064,C0064,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다.,NOT_OBSERVED,2026-11-08T15:05:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0026_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0026_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0026,C0026,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-14T15:37:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0026_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0026_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0026,C0026,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-14T15:37:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0026_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0026_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0026,C0026,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-14T15:37:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0026_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0026_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0026,C0026,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-14T15:37:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0026_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0026_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0026,C0026,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-14T15:37:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0026_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0026_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0026,C0026,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-14T15:37:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0073_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0073_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0073,C0073,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-09T16:28:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0073_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0073_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0073,C0073,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-09T16:28:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0073_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0073_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0073,C0073,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,"직접 행동, 검증, 발견한 문제의 수정과 재검증이 원문에 있다.",STRONG,2026-11-09T16:28:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0073_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0073_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0073,C0073,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,"직접 행동, 검증, 발견한 문제의 수정과 재검증이 원문에 있다.",STRONG,2026-11-09T16:28:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0073_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0073_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0073,C0073,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-09T16:28:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0073_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0073_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0073,C0073,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-09T16:28:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0141_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0141_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0141,C0141,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-08T16:47:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0141_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0141_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0141,C0141,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-08T16:47:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0141_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0141_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0141,C0141,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,행동은 설명했지만 원문에 검증 미실행이 명시됐다.,LIMITED,2026-11-08T16:47:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0141_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,EV_APP0141_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02,APP0141,C0141,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_02,M1_EVIDENCE_RUBRIC_V01,행동은 설명했지만 원문에 검증 미실행이 명시됐다.,LIMITED,2026-11-08T16:47:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0141_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0141_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0141,C0141,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-08T16:47:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0141_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0141_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0141,C0141,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-08T16:47:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0134_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,EV_APP0134_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01,APP0134,C0134,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V01,직접 수행한 행동과 검증을 원문에서 확인했다.,MODERATE,2026-11-10T16:54:00+09:00,SYNTHETIC_HUMAN_SCENARIO
