final_decision_id,review_round,hold_reason_code,resolution_plan,follow_up_activity_id,application_id,candidate_id,must_evidence_status,remaining_uncertainty,learnable_gap_summary,decision,rationale,decided_by,decided_at,decision_provenance
FD_APP0186_INITIAL,INITIAL,,,,APP0186,C0186,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0186_M1_SKILL_03_002347"",""DC_APP0186_M1_SKILL_01_002345"",""DC_APP0186_M1_SKILL_02_002346"",""DC_APP0186_M1_SKILL_04_002348"",""DC_APP0186_M1_SKILL_05_002349"",""DC_APP0186_M1_SKILL_06_002350"",""DC_APP0186_M1_SKILL_07_002351"",""DC_APP0186_M1_SKILL_08_002352""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-24T11:35:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0182_INITIAL,INITIAL,,,,APP0182,C0182,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0182_M1_SKILL_03_002355"",""DC_APP0182_M1_SKILL_01_002353"",""DC_APP0182_M1_SKILL_02_002354"",""DC_APP0182_M1_SKILL_04_002356"",""DC_APP0182_M1_SKILL_05_002357"",""DC_APP0182_M1_SKILL_06_002358"",""DC_APP0182_M1_SKILL_07_002359"",""DC_APP0182_M1_SKILL_08_002360""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-21T11:00:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0225_INITIAL,INITIAL,,,,APP0225,C0225,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0225_M1_SKILL_03_002363"",""DC_APP0225_M1_SKILL_01_002361"",""DC_APP0225_M1_SKILL_02_002362"",""DC_APP0225_M1_SKILL_04_002364"",""DC_APP0225_M1_SKILL_05_002365"",""DC_APP0225_M1_SKILL_06_002366"",""DC_APP0225_M1_SKILL_07_002367"",""DC_APP0225_M1_SKILL_08_002368""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-25T12:05:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0228_INITIAL,INITIAL,EVALUATOR_DISAGREEMENT,"[{""anchor_evidence_id"":""EV_APP0228_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0228_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""EV_APP0228_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""EV_APP0228_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0228_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""OB_FIRST_PANEL_04_HIRING_MANAGER_EV_APP0228_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_04_ML_ENGINEER_EV_APP0228_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_04_TECHNICAL_REVIEWER_EV_APP0228_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0228_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0228_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""공동 산출물 중 본인이 수행하고 검증한 범위를 기록으로 분리할 수 있는가? 대상: EV_APP0228_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04 / 원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""EVALUATOR_DISAGREEMENT"",""skill_id"":""M1_SKILL_04""}]",APP0228_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0228,C0228,UNRESOLVED,"[""M1_SKILL_04""]",[],HOLD,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0228_M1_SKILL_03_002371"",""DC_APP0228_M1_SKILL_01_002369"",""DC_APP0228_M1_SKILL_02_002370"",""DC_APP0228_M1_SKILL_04_002372"",""DC_APP0228_M1_SKILL_05_002373"",""DC_APP0228_M1_SKILL_06_002374"",""DC_APP0228_M1_SKILL_07_002375"",""DC_APP0228_M1_SKILL_08_002376""],""disagreement_must"":[""M1_SKILL_04""],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[""M1_SKILL_04""],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-02-28T11:10:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0228_RE_REVIEW,RE_REVIEW,,,APP0228_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0228,C0228,COVERED,[],[],PROCEED_TO_OFFER,"{""accepted_uncertainty_plan"":[{""action"":""확인된 수행 범위 밖의 맥락 차이를 업무 배정과 멘토 확인에서 추적"",""decision_ref"":""DC_APP0228_M1_SKILL_04_002380"",""scope"":""NONCORE_CONTEXT"",""skill_id"":""M1_SKILL_04""},{""action"":""확인된 수행 범위 밖의 맥락 차이를 업무 배정과 멘토 확인에서 추적"",""decision_ref"":""DC_APP0228_M1_SKILL_07_002383"",""scope"":""NONCORE_CONTEXT"",""skill_id"":""M1_SKILL_07""}],""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0228_M1_SKILL_03_002379"",""DC_APP0228_M1_SKILL_01_002377"",""DC_APP0228_M1_SKILL_02_002378"",""DC_APP0228_M1_SKILL_04_002380"",""DC_APP0228_M1_SKILL_05_002381"",""DC_APP0228_M1_SKILL_06_002382"",""DC_APP0228_M1_SKILL_07_002383"",""DC_APP0228_M1_SKILL_08_002384""],""disagreement_must"":[],""human_rationale"":""모든 필수 Skill을 판단할 직접 근거와 Skill Decision을 확인하고 기존 제한/상충 기준을 검토했다. 판단 가능한 Skill의 비핵심 맥락 및 Learnable 준비 범위만 업무 지원으로 추적한다."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-03-08T11:40:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0215_INITIAL,INITIAL,,,,APP0215,C0215,COVERED,[],[],PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0215_M1_SKILL_03_002387"",""DC_APP0215_M1_SKILL_01_002385"",""DC_APP0215_M1_SKILL_02_002386"",""DC_APP0215_M1_SKILL_04_002388"",""DC_APP0215_M1_SKILL_05_002389"",""DC_APP0215_M1_SKILL_06_002390"",""DC_APP0215_M1_SKILL_07_002391"",""DC_APP0215_M1_SKILL_08_002392""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-25T10:50:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0232_INITIAL,INITIAL,,,,APP0232,C0232,REPEATED_LIMITATION,"[""M1_SKILL_05""]","[""M1_SKILL_06""]",DO_NOT_PROCEED,"{""adverse_must"":[""M1_SKILL_05""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0232_M1_SKILL_03_002395"",""DC_APP0232_M1_SKILL_01_002393"",""DC_APP0232_M1_SKILL_02_002394"",""DC_APP0232_M1_SKILL_04_002396"",""DC_APP0232_M1_SKILL_05_002397"",""DC_APP0232_M1_SKILL_06_002398"",""DC_APP0232_M1_SKILL_07_002399"",""DC_APP0232_M1_SKILL_08_002400""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[""M1_SKILL_05""],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_05""]}",FINAL_PANEL_01,2027-02-25T11:10:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0216_INITIAL,INITIAL,,,,APP0216,C0216,COVERED,[],[],PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0216_M1_SKILL_03_002403"",""DC_APP0216_M1_SKILL_01_002401"",""DC_APP0216_M1_SKILL_02_002402"",""DC_APP0216_M1_SKILL_04_002404"",""DC_APP0216_M1_SKILL_05_002405"",""DC_APP0216_M1_SKILL_06_002406"",""DC_APP0216_M1_SKILL_07_002407"",""DC_APP0216_M1_SKILL_08_002408""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-03-02T10:55:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0285_INITIAL,INITIAL,EVALUATOR_DISAGREEMENT,"[{""anchor_evidence_id"":""EV_APP0285_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0285_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""EV_APP0285_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""EV_APP0285_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0285_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""OB_FIRST_PANEL_07_HIRING_MANAGER_EV_APP0285_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_07_ML_ENGINEER_EV_APP0285_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_07_TECHNICAL_REVIEWER_EV_APP0285_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0285_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0285_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""공동 산출물 중 본인이 수행하고 검증한 범위를 기록으로 분리할 수 있는가? 대상: EV_APP0285_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04 / 팀 산출물에서 개인의 검증 범위를 분리할 수 없다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""EVALUATOR_DISAGREEMENT"",""skill_id"":""M1_SKILL_04""}]",APP0285_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0285,C0285,UNRESOLVED,"[""M1_SKILL_04""]",[],HOLD,"{""adverse_must"":[""M1_SKILL_04""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0285_M1_SKILL_03_002411"",""DC_APP0285_M1_SKILL_01_002409"",""DC_APP0285_M1_SKILL_02_002410"",""DC_APP0285_M1_SKILL_04_002412"",""DC_APP0285_M1_SKILL_05_002413"",""DC_APP0285_M1_SKILL_06_002414"",""DC_APP0285_M1_SKILL_07_002415"",""DC_APP0285_M1_SKILL_08_002416""],""disagreement_must"":[""M1_SKILL_04""],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[""M1_SKILL_04""],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-03-03T11:10:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0285_RE_REVIEW,RE_REVIEW,,,APP0285_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0285,C0285,UNRESOLVED,"[""M1_SKILL_04""]",[],DO_NOT_PROCEED,"{""accepted_uncertainty_plan"":[],""adverse_must"":[""M1_SKILL_04""],""decision_basis"":""INSUFFICIENT_DECISION_BASIS_AFTER_ONE_FOLLOW_UP"",""decision_refs"":[""DC_APP0285_M1_SKILL_03_002419"",""DC_APP0285_M1_SKILL_01_002417"",""DC_APP0285_M1_SKILL_02_002418"",""DC_APP0285_M1_SKILL_04_002420"",""DC_APP0285_M1_SKILL_05_002421"",""DC_APP0285_M1_SKILL_06_002422"",""DC_APP0285_M1_SKILL_07_002423"",""DC_APP0285_M1_SKILL_08_002424""],""disagreement_must"":[""M1_SKILL_04""],""human_rationale"":""한 차례 질문별 후속검증 뒤에도 필수 Skill 자체를 판단할 직접 근거가 미확보/미해결이다. 이번 채용 진행은 종료하되 역량 부족을 확인했다고 추론하지 않는다."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[""M1_SKILL_04""],""repeated_must_limitations"":[],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-03-11T12:05:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0238_INITIAL,INITIAL,,,,APP0238,C0238,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0238_M1_SKILL_03_002427"",""DC_APP0238_M1_SKILL_01_002425"",""DC_APP0238_M1_SKILL_02_002426"",""DC_APP0238_M1_SKILL_04_002428"",""DC_APP0238_M1_SKILL_05_002429"",""DC_APP0238_M1_SKILL_06_002430"",""DC_APP0238_M1_SKILL_07_002431"",""DC_APP0238_M1_SKILL_08_002432""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-03-05T11:10:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0267_INITIAL,INITIAL,EVALUATOR_DISAGREEMENT,"[{""anchor_evidence_id"":""EV_APP0267_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0267_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""EV_APP0267_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""EV_APP0267_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0267_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""OB_FIRST_PANEL_07_HIRING_MANAGER_EV_APP0267_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_07_ML_ENGINEER_EV_APP0267_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_07_TECHNICAL_REVIEWER_EV_APP0267_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0267_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0267_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""공동 산출물 중 본인이 수행하고 검증한 범위를 기록으로 분리할 수 있는가? 대상: EV_APP0267_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04 / 팀 산출물에서 개인의 검증 범위를 분리할 수 없다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""EVALUATOR_DISAGREEMENT"",""skill_id"":""M1_SKILL_04""},{""anchor_evidence_id"":""EV_APP0267_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0267_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05"",""EV_APP0267_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""EV_APP0267_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0267_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05"",""OB_FIRST_PANEL_07_HIRING_MANAGER_EV_APP0267_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_07_ML_ENGINEER_EV_APP0267_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_07_TECHNICAL_REVIEWER_EV_APP0267_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0267_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0267_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""앞선 검증 미실행의 범위를 재확인하고 요청한 검증을 수행했는가? 대상: EV_APP0267_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05 / 행동은 확인했지만 원문에 검증 미실행이 명시됐다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""UNRESOLVED_EVIDENCE"",""skill_id"":""M1_SKILL_05""}]",APP0267_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0267,C0267,UNRESOLVED,"[""M1_SKILL_04"",""M1_SKILL_05""]","[""M1_SKILL_06""]",HOLD,"{""adverse_must"":[""M1_SKILL_04"",""M1_SKILL_05""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0267_M1_SKILL_03_002435"",""DC_APP0267_M1_SKILL_01_002433"",""DC_APP0267_M1_SKILL_02_002434"",""DC_APP0267_M1_SKILL_04_002436"",""DC_APP0267_M1_SKILL_05_002437"",""DC_APP0267_M1_SKILL_06_002438"",""DC_APP0267_M1_SKILL_07_002439"",""DC_APP0267_M1_SKILL_08_002440""],""disagreement_must"":[""M1_SKILL_04""],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[""M1_SKILL_04""],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04"",""M1_SKILL_05""]}",FINAL_PANEL_01,2027-03-06T11:50:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0267_RE_REVIEW,RE_REVIEW,,,APP0267_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0267,C0267,UNRESOLVED,"[""M1_SKILL_04"",""M1_SKILL_05""]","[""M1_SKILL_06""]",DO_NOT_PROCEED,"{""accepted_uncertainty_plan"":[],""adverse_must"":[""M1_SKILL_04"",""M1_SKILL_05""],""decision_basis"":""INSUFFICIENT_DECISION_BASIS_AFTER_ONE_FOLLOW_UP"",""decision_refs"":[""DC_APP0267_M1_SKILL_03_002443"",""DC_APP0267_M1_SKILL_01_002441"",""DC_APP0267_M1_SKILL_02_002442"",""DC_APP0267_M1_SKILL_04_002444"",""DC_APP0267_M1_SKILL_05_002445"",""DC_APP0267_M1_SKILL_06_002446"",""DC_APP0267_M1_SKILL_07_002447"",""DC_APP0267_M1_SKILL_08_002448""],""disagreement_must"":[""M1_SKILL_04""],""human_rationale"":""한 차례 질문별 후속검증 뒤에도 필수 Skill 자체를 판단할 직접 근거가 미확보/미해결이다. 이번 채용 진행은 종료하되 역량 부족을 확인했다고 추론하지 않는다."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[""M1_SKILL_04""],""repeated_must_limitations"":[],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04"",""M1_SKILL_05""]}",FINAL_PANEL_01,2027-03-14T12:55:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0297_INITIAL,INITIAL,UNRESOLVED_EVIDENCE,"[{""anchor_evidence_id"":""EV_APP0297_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0297_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05"",""EV_APP0297_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""EV_APP0297_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0297_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05"",""OB_FIRST_PANEL_03_HIRING_MANAGER_EV_APP0297_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_03_ML_ENGINEER_EV_APP0297_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_03_TECHNICAL_REVIEWER_EV_APP0297_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0297_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0297_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""앞선 검증 미실행의 범위를 재확인하고 요청한 검증을 수행했는가? 대상: EV_APP0297_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05 / 행동은 확인했지만 원문에 검증 미실행이 명시됐다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""UNRESOLVED_EVIDENCE"",""skill_id"":""M1_SKILL_05""}]",APP0297_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0297,C0297,UNRESOLVED,"[""M1_SKILL_05""]",[],HOLD,"{""adverse_must"":[""M1_SKILL_05""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0297_M1_SKILL_03_002451"",""DC_APP0297_M1_SKILL_01_002449"",""DC_APP0297_M1_SKILL_02_002450"",""DC_APP0297_M1_SKILL_04_002452"",""DC_APP0297_M1_SKILL_05_002453"",""DC_APP0297_M1_SKILL_06_002454"",""DC_APP0297_M1_SKILL_07_002455"",""DC_APP0297_M1_SKILL_08_002456""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_05""]}",FINAL_PANEL_01,2027-03-03T11:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
